Katy numunyakoreya wumunyamerika numucuranga,Katy is KoreanAmerican and a violinist
Yitwa Stella kandi aratangira uyu munsi,Her name is Stella and she starts today
Ntabwo nigera mbona ijambo hafi yawe,I never get a word in around you
Ndetse yagiye no kwamamaza,She s even been in commercials
Stella umuyaga muri Mr.,Stella winds up in Mr
Ahuza ibisobanuro bya mama neza,She fits my mom s description perfectly
Maloney ayobora Stella kumeza yubusa,Maloney directs Stella to an empty desk
Ahari azaduha amasomo yo kuririmba,Maybe she ll give us singing lessons
Dukeneye rwose ko kugirango tubeho icyiciro cya gatandatu,We definitely need that to survive sixth grade
Cyangwa ahari Katy,Or maybe Katy
Maloney agira icyo abwira Katy,Maloney says something to Katy
Bombi barabaseka kandi bava mu cyumba,They both laugh and leave the room
Indwara yanjye iriruka,My pulse is racing
Ntabwo nemera Mr,I ca nt believe Mr
Nyuma yiminota mike umuryango urakinguye,A few minutes later the door opens
Ntabwo mureba hejuru,I m so not looking up
Urashobora Stella kwicarana nawe,Can Stella sit with you
Uwo nakubwiraga,The one I was telling you about
Ariko iki gihe arasa nkumusazi,But this time she actually looks mad
Nyobora Katy mu gikoni,I lead Katy into the kitchen
Nafashe amajwi na ballon,I ve taped up streamers and balloons
Turashobora wenda gutemberana muri wikendi,Can we maybe hang out another weekend
Ndumva ikibyimba kiba mu muhogo,I feel a lump forming in my throat
"Mu buryo butunguranye, ntangiye kunuka",All of a sudden I start sniffling
Ndahindukira ndeba Katy,I turn around and stare at Katy
Ntabwo byari byiza,That was nt nice either
Ariko turishimye neza,But we have fun right
Ariko nt ntuhangayikishijwe nishuri ryisumbuye,But are nt you worried about middle school
Ahari tuzaba inshuti na Stella,Maybe we ll become friends with Stella
Katy aranyitegereza,Katy stares at me
Reba urupapuro rwa 2 kugirango ubone ibisobanuro birambuye,See page 2 for more details
Ntabwo yari yiteguye kubyo,He was nt ready for that
Igishushanyo kitwirengagiza nkuko bisanzwe,Sketchy ignores us as always
Kandi ahem igishushanyo mbonera,And ahem graphic designers
Ibyo bigomba gukora kuri ubu,That should do for now
Ariko ntagushidikanya ko bikwiye ibibazo,But no doubt worth the trouble
Ugomba kuba ukoresha Radio 914,Should be using a Radio 914
Mana ndunuka,God I stink
Ntabwo nt wahitamo gukora ahandi hantu,Would nt you rather work someplace else
Aho abantu batigeze banuka,Where people did nt stink
Kuki nabivuze,Why did I say that
Nibyo natekerezaga,That s what I thought
Uzi igihe ibyo byari,You know when that was
Nzi umwanda,I You know dirt
Umubare 5 Inama yikaramu,Number 5 Pedigree pen tip
Buri gihe ikibazo,That s always the question
Ibintu byose ni ikibazo,Everything s a question
Igice cya kabiri cyuzuye kubera bitanu,A whole halfpager due by five
Imwe muri konti zacu zikomeye,One of our biggest accounts
Ntabwo ashaka gutera ubwoba abantu bose,He does nt want to frighten everyone
Cyane cyane niba yarakaranze muri lard,Especially if he s been fried in lard
Ibyo afite ndizera,Which he has I hope
Uracyashaka gukora hano,You still want to work here
Turabyita umugezi wa crik,We d call it a creek a crik
Twanyweye umuyaga,We smoked up a storm
Kunywa itabi ni kimwe mu byamushimishije cyane,Smoking has been one of his greatest pleasures
CALIFORNIYA Mu ntangiriro ya mirongo cyenda,CALIFORNIA Early nineties
Yansuye muri Californiya,He visits me in California
Babita Californiya lilac,They call it California lilac
Ntabwo ntasa na lilac,Does nt look anything like lilac
Yatetse ikuzimu muri em,Cooked the hell out of em
Nanjye ndabikora,I do the same
Ibyo arabimubwira,That s telling him
Ugomba kwumva,You have to make yourself heard
Zana uyu mugabo ikirahuri cya Chianti,Bring this man a glass of Chianti
Bakwiye gushyira hanze raporo yabuze,Should they put out a missing persons report
Bazakenera kajugujugu,Will they need a helicopter
Ese ishami rya TV rizanga Stanford,Will the TV affiliate hate Stanford
Nibyiza hano,It s quite beautiful here
Sinari narigeze nkora ikintu nk'icyo mbere,I had never done such a thing before
Nari nanyoye abantoteza,I was a sucker for bullies
Fanny Howe By WS,Fanny Howe By WS
Di Piero na Fanny Howe,Di Piero and Fanny Howe
Nakoze iki,What have I done
Yari akeneye kwitonda,She needed to be careful
Yishe amatara noneho arashya,She killed the headlights then the ignition
Koga umupira wamaguru,School soccer ballet swimming
Abaganga b'amenyo bavura imvugo,Doctors dentists speech therapists
Ibiryo kumeza burimunsi,Food on the table every day
Imyenda yo kumesa,Laundry yard work pets
Byose byari byarazimye,All of it had vanished
Umubiri we wumva ubwenge bwe,Her body her senses her mind
Ibintu byose byongeye kuba maso,Everything was awake again
Afite icyemezo atuje yinjiye imbere,With a quiet resolve she stepped inside
Dawe yicaye ku ntebe y'abagenzi,My dad sat in the passenger seat
Natangiye kuniga ku kirere cyanjye,I started choking on my own air
Niki kibi kuri wewe,What wrong with you
Umusozi udufashe,Cliff help us
Natsimbaraye kuri mama ubuzima bwanjye,I clung to my mother for dear life
Ntabwo yakoze,She did nt budge
Nari nzi ko numva ahumeka munsi yanjye,I knew I felt her breathing under me
Nari nkeneye ko akanguka,I just needed her to wake up
Amenyo yanjye mato yarohamye muri bandanna ivumbi,My tiny teeth sank into a dusty bandanna
Amaso yanjye yari yuzuyeho ijisho,My eyes were covered with a blindfold
Nari nsigaye jyenyine mfite ubwoba kandi ndumiwe,I was left alone scared and confused
Umutima wanjye watangiye guhinda umushyitsi,My heart started to pound
Umubiri wanjye wari ucumbagira,My body was limp
Nari umunyantege nke cyane,I was too weak
Yategerezwa kumfasha,He had to help me
Nanjye yarampaye,He fed me too
Abana bishyura ibyaha bya ba se,Children pay for the sins of their fathers
Yugaye umuryango inyuma ye,He closed the door behind him
Ntabwo nashoboye kugenzura imitsi yanjye nasimbutse,Unable to control my nerves I jumped
Yanyegereye igitambaro,She wrapped a towel around me
Nibyo wavuze,Is that what you said
Ntugire isoni,Do nt be shy
Aca yiyuhagira,Then she shampooed it
Ese imisatsi ya nyoko nkiyi,Is your mother s hair like this
Icyo gihe bwari bwije hanze,By then it had grown dark outside
Ndibuka nkana kumureba nkigenda,I remember purposely watching her every move
Ntabwo nigeze nizera umuntu uwo ari we wese,I did nt trust anyone at that point
Kandi ibyo nibyo nakoze,And that s what I did
Kandi mubikorwa nize byinshi,And in the process I learned a lot
Sophia yashimishijwe cyane no kwimuka,Sophia was most excited about the move
Ikigaragara nuko we na Chatman bari bafite gahunda zitandukanye rwose,Apparently she and Chatman had totally different agendas
Sinzigera nibagirwa,I will never forget it
Igihe cyacu kirageze,Our time is up
Arimo kubona abagore bashya bato,He s getting new women younger ones
Ntabwo tujyana na we,We re not going with him
Aratwohereza,He s sending us away
Ni kuri twe,It s for us
Byari bitangaje kuba yari agihagaze,It was a wonder she was still standing
Iyo myaka icumi Chatman,That s ten years Chatman
Ntabwo wakoze ibi wenyine,You did nt do this alone
Ese ayo masezerano nayo arangiye,Is that deal off too
Nyamuneka ohereza umuhungu wanjye nkuko wabisezeranije,Please send for my boy like you promised
Icyo gihe sinigeze mvuga Icyongereza,I hardly spoke English then
Yarandondeye,He sought me out
Uturuka he,Where are you from
Uramuzi?,Do you know her
Yaranyitayeho,She took care of me
Nafashe gitunguranye nkunda Ryan,I took a pretty sudden liking to Ryan
Amadolari arenga miliyoni,Over a million dollars
Raab yagenzuye ecran ya Quotron,Raab checked the Quotron screen
Ayo yari amadorari ibihumbi mirongo itatu,That was thirty thousand dollars
Ntabwo bigenda nabi,It does nt go bad
Yubuye amaso,She rolled her eyes
Koga muri Courchevel muri Alpes yo mu Bufaransa,Skiing at Courchevel in the French Alps
Noneho murugendo rwiza rwo gutembera muri Patagonia,Then on a fantastic walking tour of Patagonia
Isabukuru yimyaka makumyabiri n'itanu yari yegereje,Their twentyfifth anniversary was coming up
Yatekereje kubyutsa impuruza,He thought about triggering the alarm
Amajwi akaze atamenyerewe yari gutaka amategeko,Sharp unfamiliar voices were barking commands
Ikuzimu,What the hell s going on
Izina ryabapakira,Packer s name for them
Ndabona kwandika ibisubizo,I get to record the results
Murakaza neza mubuzima mubiryo bya petri,Welcome to life in the petri dish
Nubwo Kate yakundaga akazi,Still Kate loved the work
Gerageza kubireba inshuro igihumbi,Try watching it a thousand times
Noneho reba uko bigenda,Now check out what happens
Yarawusohoye,She flipped it out
Iki gihe hari ubutumwa bugufi bwinjiye,This time there was a text message coming in
Mama we yafashe impeta ya mbere,Her mom picked up on the first ring
Kate yashoboraga kumva induru mu ijwi rye,Kate could hear the alarm in her voice
Ahinda umushyitsi ubwoba,A tremor of dread flashed through her
Se ntiyari yarigeze arwara,Her dad had never been sick
Umunyamabanga we yarahamagaye,His secretary just called in
So yatawe muri yombi Kate,Your father s been arrested Kate
Yatawe muri yombi na FBI,He s been arrested by the FBI
Yari azi icyo agomba kubabwira,He knew what he had to tell them
Yabitoje inshuro nyinshi,He d rehearsed it over and over
Yari umucuruzi gusa,He was just a businessman
Gusa ndabagurira zahabu,I just buy the gold for them
Ngomba kugenzura,I d have to check
Ahari imyaka itandatu umunani,Maybe six eight years
Ibikoresho bya zahabu kumeza imitako yimpapuro,Goldplated stuff desk ornaments paperweights
Umwaka ushize ibiro birenga mirongo itatu,Last year over thirtyone hundred pounds
Yatose iminwa,He wet his lips
Bampaye amasezerano,They give me a contract
Ibyo nkora byose ni ugutanga zahabu,All I do is supply the gold
Amafuti yari ibintu bya mundane,The shots were all of mundane items
Yarazunguye umutwe,He warily shook his head
Yanyujije urundi rupapuro hejuru y'ameza,He slid another sheet across the table
Kimwe n'igice kabiri kw'ijana,One and a half two percent
Umuhogo wa Raab s wumye gitunguranye,Raab s throat suddenly went dry
Ntanze zahabu gusa,I just supply the gold
Bongeye gukomera Bwana,They re solid bullion Mr
Waba uzi nyir'isosiyete,Do you know who owns the company
Bite se kuri Paz,And what about Paz
Waba uzi uyobora ibyo,Do you know who runs that
Nahuye na we inshuro nke,I met him a few times
Abagabo basaga neza n'Abanyesipanyoli,The men looked clearly Hispanic
Yazunguye umutwe cyane,He tremulously shook his head
Amaso ye yarahumye,His eyes bulged wide
Paz nigikorwa gusa,Paz is just a sham operation
Amafaranga bakwishura,The money they pay you
Concerga yaje iwawe Bwana,Concerga came to you Mr
Yashakaga kuyihindura mubintu bimwe,He wanted to convert it into certain items
Yarabibonye nonaha,He saw it now
Aho ibi byari bitangiye kuyobora,Where this was starting to lead
Argot yari ifitwe n'inshuti ye,Argot was owned by his friend
Yari yarabamenyesheje,He had introduced them
Charlie akeneye umwanya we,Charlie needs his space
Uraho,You d just live
Urishimye,You d be happy
Nibyiza ntuzigere ubitekereza,Okay never mind
Ngiye gusaba imbabazi,I m going to have to apologize
Icyo bita,What s that called
Ndabizi,Oh I know
Ntabwo ari ijoro ryose,It s not overnight
Uratekereza iki,What are you thinking
Ariko sinari mpuze,But I was nt busy
Ariko sinigeze ntekereza,But I did nt mind
Ntabwo rwose byari ibintu bikomeye,It was nt really a big deal
Ariko ibi ahanini ntibyirengagijwe,But this was largely ignored
Na we yarabikoze,He did it too
Ibidukikije byari bifunguye mubuyobozi,The environment was surprisingly open within the Directorate
Izi zari dosiye zoroshye,These were the thin files
Izi dosiye zari zifite umubyimba muto,These files were a little bit thicker
Bitandukanye nizindi traffic,Unlike the other traffic these
Ntabwo rwose nigeze nsoma,I d certainly never read one
REBA Tangira 61900 KURI 2200 ZULU,WATCH BEGAN 61900 AT 2200 ZULU
YATORANYE NTA GIKORWA GISANZWE KURI EMBASSY,PICKED UP NO UNUSUAL ACTIVITY ON EMBASSY
AMASOKO Ashyushye YATANZE NTA MAKURU KURI TDTRACER,HOT WATCH PRODUCED NO INFORMATION ON TDTRACER
NUBUNDI BISHOBOKA NIBIKORWA BIKORWA NA TDTRACER YIMWE,ALSO POSSIBLE IS ACTION TAKEN BY TDTRACER HIMSELF
IZAKOMEZA HQS YATANZWE MURI CHANNELS,WILL KEEP HQS ADVISED IN CHANNELS
CO ifite izina ry'irihimbano Andereya L.,A CO with the pseudonym Andrew L
"Amaherezo, gushaka abakozi byemewe",Eventually a formal recruitment would take place
William yarashimishije kurusha benshi muribo,William was more impressive than most of them
Ariko ineza ya William yumvaga arukuri,But William s kindness felt more genuine
Ndagerayo,I m getting there
Nanyarukiye muri uru rubanzaTDTRACER,I ran into this caseTDTRACER
Kandi ni na CO itandukanye,And it s by a different CO
Ahubwo baza hano guswera,Instead they come here to fuck up
Yumvaga abenegihugu batandukanye,He sensed a variety of nationalities
Abazimu baramutegereje hejuru yubudage bwo hejuru,Ghosts awaited him atop Germany s highest peak
Gufata umwuka wa Alpine wamunize iminwa,Bracing Alpine air stung his lips
Ikintu kimwe cyaragaragaye,One thing was obvious
Ibisigazwa byabonetse hashize amasaha atandatu,Wreckage was found six hours ago
Itegeko rimwe yize kera,One rule he d learned long ago
Byabyaye ibibazo gusa,It only bred trouble
Nari naje gusiganwa ku maguru,I was coming to ski
Icyumweru cyo kuruhuka,A week off finally
Inzira zamasoni zashakaga kubikora,Al shy ways wanted to do it
Umuyaga wongeye kumutama,Wind reddened her cheeks
Umugani muto,A bit of a legend
Umwe mubakozi cumi na babiri bambere,One of the original twelve agents
Kahise karamutegereje,The past awaited him
Irengagize ibyo ukora nt ushaka gusubiza,Ignore what you do nt want to answer
Ntekereza gusohoka,I m thinking about getting out
Ndumva wasohotse kare,I hear you got out early too
Abandi bumva ko bafite umudendezo,More a sense of freedom denied
Umugore yahagaze afite imbunda,The woman stood holding a gun
Gushidikanya n'ibihuha byari byinshi,Suspicion and rumor abounded
Gushidikanya tuzabona ikintu cyose gifite isasu,Doubt we ll find anything worth a bullet
Ntabwo ari siporo mbi,It s poor sport
Yari amaze ibyumweru byinshi ayikoraho,He had been working on it for weeks
Bombi barabishaka,Both of them would you
Hano urwego rwarasobanura ikintu,Here rank still meant something
Umuhungu ufite ubunebwe yaje imbere,The boy with some sullenness came forward
Ntukarase ikintu cyose giteye ubwoba,Do nt shoot anything too horrible
Kugwa k'umubiri,The fall of a body
Kugwa k'umubiri,The fall of a body
Uyu yari afite ubwoba,This one was spooky
Ibyiza kubireka,Best just to leave it
Nigute kimwe cya kabiri cyibisubizo,How about half the answers
Oya ntabwo,No it would nt
Hanyuma irahagarara,Then it broke off
Uwo munsi we na JJ,That day she and JJ
Ntugafate ijambo ryanjye,Do nt take my word
Reba videwo,Check out the video
Usibye iyo corsage,Except for that corsage
Ntabwo ari njye,That will not be me
Ikwereke ibyo nzi,Shows you what I know
Ku wa gatandatu mu gitondo,On a Saturday morning
Byanteye umutwe,It made me dizzy
Najugunye indabyo hasi,I dropped the flowers all over the floor
Urangije kaminuza,You just graduated from college
Ubuzima bwawe bwose buri imbere yawe,Your whole life is ahead of you
Ibiryo biribwa cyangwa byiza,Edible potable or savable favors
Bantu bavugaga ko asa hagati nka OJ,Folks used to say he looked halfway like OJ
Twari gon na mucyo abantu bose umuriro,We were gon na light everybody s fire
Ntuzigere ureka ngo akubone icyuya,Never let em see you sweat
Gusa sinshobora kwizana ngo nemere,I just could nt bring myself to accept
Ibyo byazanye icyumba ibirenge,That brought the room to its feet
"Mvugishije ukuri, yagombaga",Frankly he was supposed to
Nari naragerageje,I had tried that already
Cyangwa kuba uruhu hejuru,Or to be skinside up
Kandi yari afite ukuri,And he was right
Ibyo na byo byanyujuje,That filled me up too
Nibyiza ntabwo hamwe,Well not exactly together
Numvise abana be bakura,I heard about his children growing up
Yumvise ibya Amber,He heard about Amber
Igihe cyarashize,The time flew by
Ntabwo yagombaga kumbeshya,He did nt have to lie to me
Ninde wari kumwe na we,Who was that with him
Cyane ko Amber ataguze ibisubizo byanjye,Especially since Amber was not buying my answers
Yategerezwa kugenda,And he had to go
Ntekereza ko abandi bagiye,I think the others were gone
Nizere ko abandi bagiye,I hope the others were gone
Nasenze abandi baragenda,I prayed the others were gone
Nanjye umwanya muto,Me too for a moment
Ni kangahe nari namukubise,How much had I rubbed up against him
Ariko ntabwo nari nturutse kuri ibyo byoroshye,But I was nt getting off that easy
Usibye ikigaragara,Other than the obvious
Nibyiza kwibuka ko byateye gusa gukora amazi menshi,Well remembering that only prompted more waterworks
Nari nt nt groved gutya mumyaka,I had nt grooved like that in years
Nkuko yabivuze azaba,Just like he said he d be
Nashakaga gusa reberi yakoreshejwe,I was just looking for a used rubber
Uratekereza ko ushobora kumfasha,Do you think you could help me
Ikoreshwa ni rizima,What use is it alive
Amashitani ye yari meza,Her shit was that good
Kandi icyo cyari igice kibi cyane,And that was the worst part
Ndakora inzozi,I make dreams come true
Bombi bari babizi,They both knew that
Mubwire ko ufite icyo gukora,Tell her you ve got something to do
Ntabwo yari akeneye guhangayikishwa no kuvuga yego,He did nt need to bother saying yes
Tauris yahindutse bitagoranye mu cyicaro cye,Tauris shifted uneasily in his seat
Rayne yasetse cyane,Rayne laughed the loudest
Tauris ntabwo yasetse na gato,Tauris did nt laugh at all
Nka mbunda,As well as shotguns
Ntabwo uri Perezida,You re not the President
Yangaga kwibutswa imipaka,He hated being reminded of limits
Ongera ube major,Become a major again
Genda wenyine,Go on his own
Yoo yari kubikora,Oh she would she would
Igihe cyuzuye nkuko bisanzwe,Perfect timing as ever
Mu kanya gato umutwe we urazunguruka,For a moment her head spun
